Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,disease,Group,condition
SRR13934343,miRNA-Seq,49,322774792,PRJNA713778,SAMN18261721,137885362,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313835,GSM5159658,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159658,Blood plasma,SRP310247,ALS,enrolment,
SRR13934344,miRNA-Seq,75,804820425,PRJNA713778,SAMN18261720,300040096,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313836,GSM5159659,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159659,Blood plasma,SRP310247,ALS,enrolment,
SRR13934345,miRNA-Seq,75,821725200,PRJNA713778,SAMN18261719,334588779,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313837,GSM5159660,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159660,Blood plasma,SRP310247,ALS,enrolment,
SRR13934346,miRNA-Seq,47,356612342,PRJNA713778,SAMN18261718,154277073,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313838,GSM5159661,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159661,Blood plasma,SRP310247,ALS,enrolment,
SRR13934347,miRNA-Seq,75,646196475,PRJNA713778,SAMN18261717,233270528,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313839,GSM5159662,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159662,Blood plasma,SRP310247,ALS,enrolment,
SRR13934348,miRNA-Seq,48,285427214,PRJNA713778,SAMN18261716,123428323,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313840,GSM5159663,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:30:00Z,1,GSM5159663,Blood plasma,SRP310247,ALS,enrolment,
SRR13934349,miRNA-Seq,75,585987300,PRJNA713778,SAMN18261715,211410606,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313841,GSM5159664,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159664,Blood plasma,SRP310247,ALS,enrolment,
SRR13934350,miRNA-Seq,75,690192750,PRJNA713778,SAMN18261714,284954074,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313842,GSM5159665,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159665,Blood plasma,SRP310247,ALS,enrolment,
SRR13934351,miRNA-Seq,46,396392366,PRJNA713778,SAMN18261713,174916674,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313843,GSM5159666,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159666,Blood plasma,SRP310247,ALS,enrolment,
SRR13934352,miRNA-Seq,49,366028144,PRJNA713778,SAMN18261712,151251034,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313844,GSM5159667,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159667,Blood plasma,SRP310247,ALS,enrolment,
SRR13934353,miRNA-Seq,47,437823302,PRJNA713778,SAMN18261711,187980500,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313845,GSM5159668,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159668,Blood plasma,SRP310247,ALS,enrolment,
SRR13934354,miRNA-Seq,48,204325767,PRJNA713778,SAMN18261710,88706045,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313846,GSM5159669,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:30:00Z,1,GSM5159669,Blood plasma,SRP310247,ALS,enrolment,
SRR13934355,miRNA-Seq,75,688092150,PRJNA713778,SAMN18261709,267525951,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313847,GSM5159670,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159670,Blood plasma,SRP310247,ALS,enrolment,
SRR13934356,miRNA-Seq,50,523142689,PRJNA713778,SAMN18261622,227593097,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313848,GSM5159671,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159671,Blood plasma,SRP310247,ALS,enrolment,
SRR13934357,miRNA-Seq,75,353553600,PRJNA713778,SAMN18261621,127981945,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313849,GSM5159672,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:30:00Z,1,GSM5159672,Blood plasma,SRP310247,ALS,enrolment,
SRR13934358,miRNA-Seq,75,719612850,PRJNA713778,SAMN18261620,262408320,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313850,GSM5159673,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159673,Blood plasma,SRP310247,ALS,enrolment,
SRR13934359,miRNA-Seq,75,1061814450,PRJNA713778,SAMN18261619,436211290,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313851,GSM5159674,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159674,Blood plasma,SRP310247,ALS,enrolment,
SRR13934360,miRNA-Seq,61,494802050,PRJNA713778,SAMN18261618,204640240,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313852,GSM5159675,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159675,Blood plasma,SRP310247,ALS,enrolment,
SRR13934361,miRNA-Seq,75,330780375,PRJNA713778,SAMN18261617,110572513,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313853,GSM5159676,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:30:00Z,1,GSM5159676,Blood plasma,SRP310247,ALS,enrolment,
SRR13934362,miRNA-Seq,75,498228750,PRJNA713778,SAMN18261616,197053622,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313854,GSM5159677,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159677,Blood plasma,SRP310247,ALS,enrolment,
SRR13934363,miRNA-Seq,43,536750330,PRJNA713778,SAMN18261615,243254500,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313855,GSM5159678,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159678,Blood plasma,SRP310247,ALS,enrolment,
SRR13934364,miRNA-Seq,51,438135118,PRJNA713778,SAMN18261614,187713413,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313856,GSM5159679,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159679,Blood plasma,SRP310247,ALS,enrolment,
SRR13934365,miRNA-Seq,48,368897261,PRJNA713778,SAMN18261613,160828932,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313857,GSM5159680,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:31:00Z,1,GSM5159680,Blood plasma,SRP310247,ALS,enrolment,
SRR13934366,miRNA-Seq,51,473700964,PRJNA713778,SAMN18261612,200910026,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313858,GSM5159681,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159681,Blood plasma,SRP310247,ALS,enrolment,
SRR13934367,miRNA-Seq,51,641732222,PRJNA713778,SAMN18261611,269027498,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313859,GSM5159682,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159682,Blood plasma,SRP310247,ALS,enrolment,
SRR13934368,miRNA-Seq,75,1527124275,PRJNA713778,SAMN18261610,464126622,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313860,GSM5159683,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159683,Blood plasma,SRP310247,ALS,enrolment,
SRR13934369,miRNA-Seq,75,824404425,PRJNA713778,SAMN18261609,330035062,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313861,GSM5159684,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159684,Blood plasma,SRP310247,ALS,enrolment,
SRR13934370,miRNA-Seq,75,597963600,PRJNA713778,SAMN18261608,229893013,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313862,GSM5159685,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159685,Blood plasma,SRP310247,ALS,enrolment,
SRR13934371,miRNA-Seq,48,505588803,PRJNA713778,SAMN18261607,221850928,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313863,GSM5159686,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159686,Blood plasma,SRP310247,ALS,enrolment,
SRR13934372,miRNA-Seq,75,1834083225,PRJNA713778,SAMN18261606,713626628,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313864,GSM5159687,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159687,Blood plasma,SRP310247,ALS,enrolment,
SRR13934373,miRNA-Seq,75,1263024225,PRJNA713778,SAMN18261605,388082066,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313865,GSM5159688,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159688,Blood plasma,SRP310247,ALS,enrolment,
SRR13934374,miRNA-Seq,50,482445483,PRJNA713778,SAMN18261604,209407032,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313866,GSM5159689,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159689,Blood plasma,SRP310247,ALS,enrolment,
SRR13934375,miRNA-Seq,75,1787111850,PRJNA713778,SAMN18261603,666652064,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313867,GSM5159690,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159690,Blood plasma,SRP310247,ALS,enrolment,
SRR13934376,miRNA-Seq,75,1874642250,PRJNA713778,SAMN18261602,570054088,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313868,GSM5159691,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159691,Blood plasma,SRP310247,ALS,enrolment,
SRR13934377,miRNA-Seq,75,479862975,PRJNA713778,SAMN18261601,183952817,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313869,GSM5159692,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159692,Blood plasma,SRP310247,ALS,enrolment,
SRR13934378,miRNA-Seq,75,589083300,PRJNA713778,SAMN18261600,241676545,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313870,GSM5159693,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159693,Blood plasma,SRP310247,ALS,enrolment,
SRR13934379,miRNA-Seq,50,386374947,PRJNA713778,SAMN18261599,161291239,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313554,GSM5159694,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159694,Blood plasma,SRP310247,ALS,enrolment,
SRR13934380,miRNA-Seq,51,117690413,PRJNA713778,SAMN18261598,50379860,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313555,GSM5159695,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:30:00Z,1,GSM5159695,Blood plasma,SRP310247,ALS,enrolment,
SRR13934381,miRNA-Seq,75,1661706525,PRJNA713778,SAMN18261597,672053790,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313556,GSM5159696,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159696,Blood plasma,SRP310247,ALS,enrolment,
SRR13934382,miRNA-Seq,50,389209103,PRJNA713778,SAMN18261596,167090717,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313557,GSM5159697,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159697,Blood plasma,SRP310247,ALS,enrolment,
SRR13934383,miRNA-Seq,44,479170527,PRJNA713778,SAMN18261595,213142422,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313558,GSM5159698,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159698,Blood plasma,SRP310247,ALS,enrolment,
SRR13934384,miRNA-Seq,50,344848348,PRJNA713778,SAMN18261652,148804218,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313559,GSM5159699,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159699,Blood plasma,SRP310247,ALS,enrolment,
SRR13934385,miRNA-Seq,75,552051375,PRJNA713778,SAMN18261651,198815756,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313560,GSM5159700,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159700,Blood plasma,SRP310247,ALS,enrolment,
SRR13934386,miRNA-Seq,45,381737451,PRJNA713778,SAMN18261650,168871850,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313561,GSM5159701,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159701,Blood plasma,SRP310247,ALS,enrolment,
SRR13934387,miRNA-Seq,75,2065100250,PRJNA713778,SAMN18261649,623184476,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313562,GSM5159702,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159702,Blood plasma,SRP310247,ALS,enrolment,
SRR13934388,miRNA-Seq,75,658402275,PRJNA713778,SAMN18261648,204198836,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313563,GSM5159703,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159703,Blood plasma,SRP310247,ALS,enrolment,
SRR13934389,miRNA-Seq,75,626758425,PRJNA713778,SAMN18261647,227898606,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313564,GSM5159704,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159704,Blood plasma,SRP310247,ALS,enrolment,
SRR13934390,miRNA-Seq,75,1285155900,PRJNA713778,SAMN18261646,510385998,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313565,GSM5159705,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159705,Blood plasma,SRP310247,ALS,enrolment,
SRR13934391,miRNA-Seq,48,318201782,PRJNA713778,SAMN18261645,135936808,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313566,GSM5159706,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159706,Blood plasma,SRP310247,ALS,enrolment,
SRR13934392,miRNA-Seq,46,410338911,PRJNA713778,SAMN18261644,177480239,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313567,GSM5159707,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159707,Blood plasma,SRP310247,ALS,enrolment,
SRR13934393,miRNA-Seq,52,642954575,PRJNA713778,SAMN18261643,269784663,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313568,GSM5159708,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159708,Blood plasma,SRP310247,ALS,enrolment,
SRR13934394,miRNA-Seq,75,1043446575,PRJNA713778,SAMN18261642,316334411,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313569,GSM5159709,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159709,Blood plasma,SRP310247,ALS,enrolment,
SRR13934395,miRNA-Seq,75,332669025,PRJNA713778,SAMN18261641,138254033,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313570,GSM5159710,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159710,Blood plasma,SRP310247,ALS,enrolment,
SRR13934396,miRNA-Seq,42,328780145,PRJNA713778,SAMN18261640,144869691,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313571,GSM5159711,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159711,Blood plasma,SRP310247,ALS,enrolment,
SRR13934397,miRNA-Seq,75,805166100,PRJNA713778,SAMN18261639,291077193,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313572,GSM5159712,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159712,Blood plasma,SRP310247,ALS,enrolment,
SRR13934398,miRNA-Seq,47,368592578,PRJNA713778,SAMN18261638,158356560,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313573,GSM5159713,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159713,Blood plasma,SRP310247,ALS,enrolment,
SRR13934399,miRNA-Seq,41,279191571,PRJNA713778,SAMN18261637,128298930,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313574,GSM5159714,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159714,Blood plasma,SRP310247,ALS,enrolment,
SRR13934400,miRNA-Seq,45,291919261,PRJNA713778,SAMN18261636,129509239,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313575,GSM5159715,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159715,Blood plasma,SRP310247,ALS,enrolment,
SRR13934401,miRNA-Seq,75,1923176850,PRJNA713778,SAMN18261635,734565412,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313576,GSM5159716,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159716,Blood plasma,SRP310247,ALS,enrolment,
SRR13934402,miRNA-Seq,47,268269959,PRJNA713778,SAMN18261634,114649190,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313577,GSM5159717,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:32:00Z,1,GSM5159717,Blood plasma,SRP310247,ALS,enrolment,
SRR13934403,miRNA-Seq,75,682998300,PRJNA713778,SAMN18261633,270274120,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313578,GSM5159718,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:33:00Z,1,GSM5159718,Blood plasma,SRP310247,ALS,enrolment,
SRR13934404,miRNA-Seq,75,1860808875,PRJNA713778,SAMN18261632,562980572,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313579,GSM5159719,Illumina NovaSeq 6000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159719,Blood plasma,SRP310247,ALS,enrolment,
